customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Age,SatisfactionScore,NumSupportTickets,LatePaymentsCount,AvgDownloadGB,AvgUploadGB,ContractRenews,DiscountApplied,AppLoginsPerMonth,IsMultiProduct,EstimatedIncome
CUST-00125,Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,No,29,1,1,0,15.58,24.08,2,20,29,1,96366.49
CUST-00126,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,Yes,51,3,1,2,17.06,2.48,2,15,27,1,86688.08
CUST-00127,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,No,50,4,2,0,50.26,7.18,0,0,28,0,38047.97
CUST-00128,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,No,65,2,1,1,59.36,28.43,0,15,25,0,44498.34
CUST-00129,Male,1,No,No,71,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,No,40,3,2,0,27.99,27.07,3,0,17,0,59178.25
CUST-00130,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,No,41,3,1,0,14.51,4.5,2,10,23,1,73226.8
CUST-00131,Female,0,Yes,Yes,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,Yes,54,3,2,0,7.55,37.33,3,15,0,0,77590.05
CUST-00132,Male,0,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,No,52,1,1,0,92.93,10.94,2,20,8,1,87212.88
CUST-00133,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,Yes,61,5,2,3,60.78,35.6,0,10,19,0,34095.45
CUST-00134,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,Yes,57,3,0,1,101.99,37.0,1,15,15,1,24496.37
CUST-00135,Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,No,39,4,4,0,46.5,20.11,3,10,18,0,30093.25
CUST-00136,Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,No,44,2,3,1,85.9,17.07,3,10,2,1,95188.34
CUST-00137,Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,No,52,4,2,1,61.18,11.85,4,10,0,0,26251.02
CUST-00138,Male,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,1170.55,No,18,1,0,1,75.39,32.49,4,20,7,0,42109.39
CUST-00139,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,Yes,52,1,0,1,47.57,8.67,1,10,19,1,31640.77
CUST-00140,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,No,54,4,1,0,14.33,25.26,4,20,16,1,24411.75
CUST-00141,Female,0,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,Yes,64,5,1,0,113.95,23.12,1,5,26,1,59774.59
CUST-00142,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,No,31,1,3,1,101.15,10.71,2,10,4,1,47249.0
CUST-00143,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,No,20,1,1,2,40.87,39.34,4,0,9,1,76761.16
CUST-00144,Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1756.2,No,18,4,4,1,115.25,34.01,4,20,7,0,48362.76
CUST-00145,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,No,22,1,5,2,39.56,1.8,3,5,23,1,62226.69
CUST-00146,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,61.35,No,43,5,1,1,55.94,17.47,1,20,25,0,84754.68
CUST-00147,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,Yes,31,5,1,1,91.84,15.0,3,10,11,1,59837.33
CUST-00148,Male,0,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,No,56,5,3,2,40.54,35.43,4,20,15,1,52176.53
CUST-00149,Male,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,No,44,2,3,0,42.32,11.32,2,15,18,1,26232.85
CUST-00150,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,No,26,5,3,0,52.16,39.94,0,15,29,1,62547.52
CUST-00151,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,Yes,32,5,2,1,58.86,8.8,1,0,27,1,23423.79
CUST-00152,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,No,32,2,2,0,19.22,10.51,1,20,3,1,23915.71
CUST-00153,Male,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,No,43,3,2,0,7.01,26.98,2,10,27,1,53350.49
CUST-00154,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,No,59,1,1,1,110.7,7.28,2,10,9,0,59148.99
CUST-00155,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,No,30,5,1,0,45.62,35.66,1,15,3,1,78454.9
CUST-00156,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,No,68,1,2,2,16.69,5.29,1,20,15,1,53804.79
CUST-00157,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,No,49,4,2,2,92.3,39.35,2,10,2,0,67820.29
CUST-00158,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024,No,56,1,1,0,38.93,35.11,2,5,21,1,93184.22
CUST-00159,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,251.6,No,66,2,3,1,25.89,33.75,2,10,18,0,94901.31
CUST-00160,Female,0,No,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,No,69,1,3,1,115.7,16.88,4,20,21,1,37432.45
CUST-00161,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,1592.35,Yes,49,1,4,0,110.86,21.03,1,15,20,1,53771.59
CUST-00162,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,No,21,1,1,0,17.16,18.8,1,5,29,1,60146.64
CUST-00163,Male,0,No,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,No,47,3,3,1,108.42,39.51,2,10,26,1,52992.82
CUST-00164,Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,233.9,No,54,3,1,1,107.45,2.36,3,0,1,0,96887.66
CUST-00165,Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1363.45,No,40,4,3,0,77.95,15.89,0,0,7,0,39678.07
CUST-00166,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273,Yes,56,2,1,1,65.92,38.77,1,15,10,1,59135.74
CUST-00167,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,No,62,1,1,1,30.01,15.41,4,5,22,1,25686.44
CUST-00168,Male,1,Yes,No,58,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.3,2651.2,Yes,32,1,2,0,18.96,16.54,0,0,6,0,68537.79
CUST-00169,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.4,321.4,No,60,1,2,1,74.73,25.62,3,0,5,0,42894.41
CUST-00170,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,3539.25,No,46,1,1,0,99.53,36.38,4,10,8,1,83472.07
CUST-00171,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,Yes,53,3,0,0,84.19,12.49,2,20,3,1,26081.74
CUST-00172,Male,0,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,1181.75,No,30,4,0,1,25.79,37.96,3,10,13,1,89782.02
CUST-00173,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,Yes,49,5,3,2,38.35,12.02,2,10,20,1,51557.66
CUST-00174,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.55,654.55,No,24,2,0,0,67.84,32.8,4,15,24,0,49622.07
CUST-00175,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.7,780.2,No,68,1,1,2,76.87,11.76,4,10,14,0,79890.48
CUST-00176,Female,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,1145.7,Yes,39,4,1,0,13.31,3.85,2,5,18,1,40687.34
CUST-00177,Female,1,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.45,503.6,Yes,45,5,3,0,75.62,32.68,0,5,18,1,87883.26
CUST-00178,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,No,19,4,1,0,89.68,18.55,1,20,29,1,38576.1
CUST-00179,Male,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1252,No,59,3,2,0,25.86,16.24,1,0,15,0,77181.56
CUST-00180,Female,0,No,No,1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,Yes,62,5,1,0,33.32,17.77,4,0,11,0,19748.1
CUST-00181,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,45.3,No,23,4,1,2,34.77,24.85,3,20,27,1,74583.08
CUST-00182,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.5,662.65,Yes,45,3,2,0,113.08,11.25,2,20,23,1,37323.58
CUST-00183,Male,0,Yes,Yes,33,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),74.75,2453.3,No,45,4,3,0,51.81,10.25,3,10,9,1,76796.23
CUST-00184,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.25,1111.65,Yes,61,4,2,1,66.02,19.85,2,15,5,1,85282.61
CUST-00185,Female,0,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,24.8,Yes,61,5,0,0,88.3,2.39,3,0,28,0,29488.66
CUST-00186,Male,0,No,No,20,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.8,1023.85,No,37,3,1,1,47.72,26.07,2,0,17,1,29197.35
CUST-00187,Male,0,No,No,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.4,82.15,No,47,1,1,0,17.14,33.09,4,20,18,0,78329.76
CUST-00188,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.65,244.8,No,28,2,1,0,80.25,29.37,0,20,7,0,29442.42
CUST-00189,Female,0,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.6,2379.1,No,45,5,2,1,81.74,19.3,1,0,14,1,16662.21
CUST-00190,Male,0,Yes,Yes,43,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),71.9,3173.35,No,42,3,1,0,34.96,23.05,3,0,29,1,20239.3
CUST-00191,Male,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.0,531,Yes,56,4,0,0,9.05,2.02,1,10,4,1,17217.77
CUST-00192,Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1375.4,No,50,3,1,0,81.52,36.58,3,0,12,0,92133.39
CUST-00193,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.7,8129.3,No,18,2,4,0,85.89,22.76,4,20,13,1,88535.36
CUST-00194,Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.3,1192.7,No,44,2,2,1,8.0,13.34,4,5,14,0,62209.47
CUST-00195,Female,0,Yes,No,20,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.55,1901.65,No,69,1,0,0,84.72,12.45,3,5,1,1,58548.19
CUST-00196,Male,0,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.1,587.4,No,30,1,2,1,112.98,26.73,3,5,18,0,35729.59
CUST-00197,Male,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.35,6519.75,No,58,2,0,1,25.56,23.79,3,10,26,1,57445.27
CUST-00198,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.25,8041.65,No,20,5,4,0,64.95,8.33,4,5,1,1,94156.89
CUST-00199,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.75,20.75,No,56,5,2,2,85.13,16.99,0,15,4,0,63467.72
CUST-00200,Female,0,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),101.9,2681.15,No,23,4,1,2,31.46,27.37,0,15,4,1,19830.26
CUST-00201,Female,0,No,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),80.05,1112.3,No,25,1,1,1,91.43,12.61,3,10,24,1,18145.4
CUST-00202,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,105.55,7405.5,No,44,4,2,0,104.83,20.86,2,5,21,1,89067.58
CUST-00203,Male,0,No,Yes,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),78.3,1033.95,No,26,1,2,0,98.67,10.94,0,20,1,1,33442.62
CUST-00204,Male,0,No,No,44,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),68.85,2958.95,No,54,2,3,0,34.77,3.8,4,10,26,1,15406.14
CUST-00205,Female,0,No,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),79.95,2684.85,No,50,5,0,0,97.48,16.14,4,0,16,1,78220.05
CUST-00206,Male,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),55.45,4179.2,No,68,5,2,0,52.53,29.55,4,10,6,0,84639.55
CUST-00207,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,79.9,79.9,Yes,59,2,2,1,35.64,9.34,1,15,22,1,39335.67
CUST-00208,Female,0,No,No,19,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.6,1934.45,Yes,61,4,2,0,24.32,30.43,1,20,9,1,85689.94
CUST-00209,Male,0,Yes,No,64,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.45,6654.1,No,41,4,0,2,109.53,27.11,4,5,21,1,83379.33
CUST-00210,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),46.0,84.5,Yes,32,3,3,0,54.09,20.79,0,15,14,1,56377.25
CUST-00211,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,25.25,No,49,1,2,1,104.56,38.89,1,5,28,0,94775.18
CUST-00212,Male,0,No,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,1124.2,No,49,4,0,2,23.35,35.45,2,5,27,0,86796.14
CUST-00213,Female,0,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.0,540.05,No,41,2,5,0,93.2,22.96,3,10,17,0,17511.23
CUST-00214,Male,1,Yes,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.8,1975.85,No,58,4,3,2,17.65,22.75,1,10,28,1,91480.81
CUST-00215,Female,0,Yes,No,57,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),58.75,3437.45,No,69,5,0,0,7.02,11.83,1,15,29,0,61000.6
CUST-00216,Male,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),45.25,3139.8,No,66,1,2,2,119.43,36.89,0,5,7,0,54838.04
CUST-00217,Male,0,Yes,No,66,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),56.6,3789.2,No,66,3,2,2,13.46,35.94,0,10,3,0,96371.25
CUST-00218,Male,0,Yes,Yes,65,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.2,5324.5,No,69,1,2,0,58.08,29.94,2,15,10,1,39207.91
CUST-00219,Female,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.0,624.6,No,29,5,4,1,106.01,5.99,2,5,6,1,52304.78
CUST-00220,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,268.35,Yes,56,5,0,0,99.23,28.44,2,0,15,1,30608.64
CUST-00221,Female,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.75,1836.9,No,19,5,0,0,59.19,10.87,2,0,23,0,89112.79
CUST-00222,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.2,20.2,No,20,5,1,0,75.25,8.36,1,15,22,0,20752.95
CUST-00223,Male,0,Yes,No,4,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,50.05,179.35,Yes,66,2,3,0,77.42,30.61,2,0,27,1,16322.92
CUST-00224,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.35,219.35,No,54,3,2,1,17.63,38.43,2,20,2,0,27901.3
CUST-00225,Male,0,No,No,24,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,50.6,1288.75,No,66,5,2,0,37.76,5.25,4,15,23,0,68835.03
CUST-00226,Female,0,Yes,Yes,31,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,81.15,2545.75,No,34,5,1,1,39.61,7.4,1,15,19,1,24984.83
CUST-00227,Female,0,Yes,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.2,55.2,Yes,66,4,1,0,48.48,9.55,1,5,14,1,93255.53
CUST-00228,Male,0,No,No,30,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.9,2723.15,No,19,3,0,2,36.5,38.55,1,20,23,1,72669.32
CUST-00229,Female,0,Yes,Yes,47,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.3,4107.25,No,19,1,1,0,33.92,28.16,3,15,20,1,73045.29
CUST-00230,Male,0,No,No,54,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.0,5760.65,No,45,3,1,0,45.8,27.45,2,10,8,1,97672.21
CUST-00231,Male,0,No,No,50,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),93.5,4747.5,No,40,3,2,1,48.61,20.7,2,15,18,1,19881.07
CUST-00232,Male,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,84.6,84.6,Yes,54,3,2,2,61.03,21.97,2,20,13,1,70495.0
CUST-00233,Female,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.25,1566.9,No,49,5,3,1,24.96,12.32,0,15,1,0,91424.94
CUST-00234,Female,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.15,702,No,50,5,2,0,95.66,7.03,0,0,19,0,67427.52
CUST-00235,Male,0,No,No,2,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,54.4,114.1,Yes,18,2,1,0,103.98,31.43,0,20,17,1,54117.61
CUST-00236,Female,0,No,No,10,No,No phone service,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,29.6,299.05,No,36,1,1,0,33.54,19.36,3,10,10,0,16957.77
CUST-00237,Male,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.15,1305.95,No,19,4,3,0,19.18,10.98,2,20,10,1,29553.0
CUST-00238,Female,1,No,No,11,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.0,1120.3,Yes,61,3,3,0,88.07,25.68,1,15,27,1,93270.57
CUST-00239,Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,284.35,No,43,1,2,0,111.29,9.17,1,10,17,0,98181.77
CUST-00240,Female,0,No,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.6,6350.5,No,49,1,2,1,9.04,20.06,4,10,0,1,56844.51
CUST-00241,Male,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),109.2,7878.3,No,23,2,3,1,6.66,8.42,0,10,7,1,91372.91
CUST-00242,Female,0,Yes,Yes,41,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),74.7,3187.65,No,49,4,1,1,26.09,30.63,3,0,0,1,55660.48
CUST-00243,Female,1,Yes,No,65,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,94.4,6126.15,No,21,3,2,0,83.75,13.51,4,20,23,1,28529.92
CUST-00244,Female,1,No,No,13,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,54.8,731.3,No,28,4,2,1,115.95,18.23,3,15,8,1,22263.13
CUST-00245,Male,1,No,No,4,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.35,273.4,No,34,2,1,0,91.29,30.44,1,0,21,1,85790.06
CUST-00246,Male,0,No,No,41,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,65.0,2531.8,No,55,5,1,0,70.9,26.72,2,10,6,1,94723.7
CUST-00247,Male,1,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,1074.3,Yes,41,1,3,1,85.56,16.59,1,15,21,1,49828.67
CUST-00248,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.55,48.55,Yes,22,3,2,1,31.53,3.77,1,5,16,1,25785.11
CUST-00249,Male,0,No,No,42,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,99.0,4298.45,No,69,5,1,1,84.18,36.94,0,15,16,1,86983.56
CUST-00250,Female,0,Yes,No,51,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,93.5,4619.55,No,51,2,2,0,41.97,1.31,1,5,11,1,44158.86
CUST-00251,Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.4,147.15,Yes,23,4,2,2,30.58,29.65,3,5,0,1,56415.23
CUST-00252,Male,1,Yes,No,1,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,40.2,40.2,Yes,39,1,4,0,32.2,37.87,2,10,2,0,99422.11
